age,Medu,Fedu,traveltime_x,studytime_x,failures_x,famrel_x,freetime_x,goout_x,Dalc_x,Walc_x,health_x,absences_x,G1_x,G2_x,traveltime_y,studytime_y,failures_y,famrel_y,freetime_y,goout_y,Dalc_y,Walc_y,health_y,absences_y,G1_y,G2_y,total_absences,total_failures,mean_parent_edu,avg_study_time,family_support,avg_alcohol_consumption,internet_access,urban_rural,school_support,school_MS,sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_x_mother,guardian_x_Other,schoolsup_x_yes,famsup_x_yes,paid_x_yes,activities_x_yes,nursery_yes,higher_x_yes,internet_yes,romantic_x_yes,guardian_y_mother,guardian_y_Other,schoolsup_y_yes,famsup_y_yes,paid_y_yes,activities_y_yes,higher_y_yes,romantic_y_yes,cluster
-1.3536501295238113,1.100243107269251,1.3103300099365467,-0.6370467869618653,-0.04028863275577224,-0.3988550282676052,-1.0210530862968688,-0.22545784590974646,-0.09957626187974285,-0.5353506842973422,-0.2186292944593274,-1.1287128781339442,-0.9146070737589684,-0.25749269546771125,-0.7085599896772251,-0.6371735322006944,-0.04649939062947863,-0.275783135866153,-1.0382446202154518,-0.23415852164735612,-0.10404380935497795,-0.5382636906886213,-0.22685350122125908,-1.123721187221521,-0.35096788074601826,0.7392477039636425,0.7146866833868658,-0.7780126672033174,-0.39986754057216267,1.3275778443901403,-0.04363425005007393,0.7648936139515746,-0.5379312835032132,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,-0.963998407308295,0.5187513759338115,-0.6116377354484112,0.33236292855712696,-0.3074993884961422,-0.7520463885238751,-0.5793654595023211,2.2718473369882592,-1.1108186749667883,-0.6237715199421252,-0.29718527608057627,-0.6359337738364604,-0.3125718308249919,1.7023393268304265,0.6237715199421252,-0.2090833493957267,-0.39252840642295245,0.7778444682625971,1.0761933331866909,-1.0538013273710851,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.6237715199421252,-0.2090833493957267,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,-1.0482848367219182,0.22237479499833032,-0.6891324073815386,0
-1.3536501295238113,-0.7431466601730904,-1.4298856677774723,2.2428570310195846,1.1435773451446196,-0.3988550282676052,1.1518844009755766,-1.238691929880606,-0.9841839836951316,-0.5353506842973422,-0.9991563083234686,0.3013644666327779,-0.1517688594010513,-0.25749269546771125,0.33649760127528444,2.22635928310125,1.1376850907345784,-0.275783135866153,1.1651411849084516,-1.2506193769801974,-0.987260146546125,-0.5382636906886213,-1.0075565414601872,0.3023967314449942,-0.84206579446389,-0.8274242678206093,-0.09663668378633711,-0.5280540138209228,-0.39986754057216267,-1.1979935528062418,1.146957429887662,0.7648936139515746,-0.5379312835032132,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,-0.963998407308295,0.5187513759338115,-0.6116377354484112,0.33236292855712696,-0.3074993884961422,-0.7520463885238751,1.7260262647673315,-0.44017042154147523,0.9002369356365912,-0.6237715199421252,-0.29718527608057627,-0.6359337738364604,-0.3125718308249919,1.7023393268304265,-1.6031511026549947,-0.2090833493957267,-0.39252840642295245,0.7778444682625971,-0.9292010730441186,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,-1.6031511026549947,-0.2090833493957267,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,0.9539392014169455,0.22237479499833032,-0.6891324073815386,0
-1.3536501295238113,1.100243107269251,1.3103300099365467,-0.6370467869618653,-1.224154610656164,-0.3988550282676052,0.06541565733935394,-0.22545784590974646,-0.09957626187974285,-0.5353506842973422,0.5618977194048138,1.016403139016139,-0.5331879665800099,0.9384004312029958,0.8590263967515392,-0.6371735322006944,-1.2306838719935356,-0.275783135866153,0.06344828234649996,-0.23415852164735612,-0.10404380935497795,-0.5382636906886213,0.5538495390176692,1.0154556907782517,-0.84206579446389,-0.04408828192848341,0.3090249998002643,-0.7780126672033174,-0.39986754057216267,1.3275778443901403,-1.2342259299878098,0.7648936139515746,-0.5379312835032132,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,1.037346112212187,0.5187513759338115,1.6349547159101756,0.33236292855712696,3.2520389874288984,-0.7520463885238751,-0.5793654595023211,-0.44017042154147523,-1.1108186749667883,1.6031511026549947,-0.29718527608057627,-0.6359337738364604,-0.3125718308249919,-0.5874269508076824,-1.6031511026549947,-0.2090833493957267,-0.39252840642295245,0.7778444682625971,1.0761933331866909,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,-1.6031511026549947,-0.2090833493957267,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,0.9539392014169455,0.22237479499833032,-0.6891324073815386,0
-1.3536501295238113,1.100243107269251,0.3969247840318737,0.8029051220288596,-0.04028863275577224,-0.3988550282676052,1.1518844009755766,0.7877762380611132,-0.09957626187974285,-0.5353506842973422,-0.2186292944593274,-0.41367420575058317,-0.5331879665800099,-0.25749269546771125,-0.18603119420097036,0.7945928754502778,-0.04649939062947863,-0.275783135866153,1.1651411849084516,0.7823023336854852,-0.10404380935497795,-0.5382636906886213,-0.22685350122125908,-0.4106622278882634,-0.84206579446389,-0.04408828192848341,-0.09663668378633711,-0.7780126672033174,-0.39986754057216267,0.8224635649508638,-0.04363425005007393,0.7648936139515746,-0.5379312835032132,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,1.037346112212187,0.5187513759338115,-0.6116377354484112,0.33236292855712696,-0.3074993884961422,-0.7520463885238751,-0.5793654595023211,2.2718473369882592,0.9002369356365912,-0.6237715199421252,-0.29718527608057627,-0.6359337738364604,-0.3125718308249919,-0.5874269508076824,0.6237715199421252,-0.2090833493957267,-0.39252840642295245,0.7778444682625971,1.0761933331866909,-1.0538013273710851,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.6237715199421252,-0.2090833493957267,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,-1.0482848367219182,0.22237479499833032,-0.6891324073815386,0
-1.3536501295238113,-0.7431466601730904,-0.5164804418727994,-0.6370467869618653,1.1435773451446196,-0.3988550282676052,0.06541565733935394,1.8010103220319729,-0.9841839836951316,-0.5353506842973422,-0.9991563083234686,-0.41367420575058317,-0.9146070737589684,0.9384004312029958,1.381555192227794,-0.6371735322006944,1.1376850907345784,-0.275783135866153,0.06344828234649996,1.7987631890183264,-0.987260146546125,-0.5382636906886213,-1.0075565414601872,-0.4106622278882634,-0.84206579446389,0.7392477039636425,0.7146866833868658,-1.0279713205857122,-0.39986754057216267,-0.6928792733669654,1.146957429887662,0.7648936139515746,-0.5379312835032132,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,1.037346112212187,0.5187513759338115,-0.6116377354484112,-3.008759142727674,-0.3074993884961422,1.329705208694388,-0.5793654595023211,-0.44017042154147523,0.9002369356365912,-0.6237715199421252,-0.29718527608057627,1.572490786213793,-0.3125718308249919,-0.5874269508076824,-1.6031511026549947,4.782781617427248,-0.39252840642295245,0.7778444682625971,-0.9292010730441186,-1.0538013273710851,0.4819315973414993,0.22237479499833032,0.42309850588132825,1.4686813110366832,-1.6031511026549947,4.782781617427248,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,-1.0482848367219182,0.22237479499833032,1.451099947250557,0
-0.5003591237843799,1.100243107269251,1.3103300099365467,-0.6370467869618653,-1.224154610656164,-0.3988550282676052,0.06541565733935394,0.7877762380611132,0.7850314599356459,-0.5353506842973422,-0.2186292944593274,-1.1287128781339442,-0.1517688594010513,0.9384004312029958,0.8590263967515392,-0.6371735322006944,-1.2306838719935356,-0.275783135866153,0.06344828234649996,0.7823023336854852,0.7791725278361691,-0.5382636906886213,-0.22685350122125908,-1.123721187221521,0.6312279466897253,1.9142516828018312,1.93167173414667,0.22182194632626132,-0.39986754057216267,1.3275778443901403,-1.2342259299878098,0.7648936139515746,-0.5379312835032132,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,-0.963998407308295,0.5187513759338115,-0.6116377354484112,0.33236292855712696,3.2520389874288984,-0.7520463885238751,-0.5793654595023211,-0.44017042154147523,0.9002369356365912,-0.6237715199421252,-0.29718527608057627,1.572490786213793,-0.3125718308249919,-0.5874269508076824,0.6237715199421252,-0.2090833493957267,-0.39252840642295245,0.7778444682625971,-0.9292010730441186,-1.0538013273710851,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.6237715199421252,-0.2090833493957267,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,-1.0482848367219182,0.22237479499833032,-0.6891324073815386,0
-0.5003591237843799,1.100243107269251,1.3103300099365467,-0.6370467869618653,1.1435773451446196,-0.3988550282676052,-1.0210530862968688,-1.238691929880606,-0.09957626187974285,-0.5353506842973422,-0.2186292944593274,-1.1287128781339442,0.22965024777790724,0.6394271495353191,0.8590263967515392,-0.6371735322006944,1.1376850907345784,-0.275783135866153,-1.0382446202154518,-1.2506193769801974,-0.10404380935497795,-0.5382636906886213,-0.22685350122125908,-1.123721187221521,1.6134237741254687,0.3475797110175795,0.3090249998002643,0.9716979064734454,-0.39986754057216267,1.3275778443901403,1.146957429887662,0.7648936139515746,-0.5379312835032132,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,-0.963998407308295,0.5187513759338115,-0.6116377354484112,0.33236292855712696,-0.3074993884961422,-0.7520463885238751,1.7260262647673315,-0.44017042154147523,-1.1108186749667883,1.6031511026549947,-0.29718527608057627,-0.6359337738364604,-0.3125718308249919,1.7023393268304265,0.6237715199421252,-0.2090833493957267,-0.39252840642295245,0.7778444682625971,1.0761933331866909,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.6237715199421252,-0.2090833493957267,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,0.9539392014169455,0.22237479499833032,-0.6891324073815386,0
-0.5003591237843799,0.1785482235480803,0.3969247840318737,2.2428570310195846,-0.04028863275577224,-0.3988550282676052,1.1518844009755766,-0.22545784590974646,-0.9841839836951316,-0.5353506842973422,-0.9991563083234686,0.3013644666327779,-0.1517688594010513,-0.8554392588030648,-0.18603119420097036,2.22635928310125,-0.04649939062947863,-0.275783135866153,1.1651411849084516,-0.23415852164735612,-0.987260146546125,-0.5382636906886213,-1.0075565414601872,0.3023967314449942,-0.35096788074601826,0.3475797110175795,0.7146866833868658,-0.27809536043852806,-0.39986754057216267,0.31734928551158736,-0.04363425005007393,0.7648936139515746,-0.5379312835032132,-2.3635157914750065,0.5187513759338115,2.519157368278895,-0.34199278402838473,-0.963998407308295,0.5187513759338115,-0.6116377354484112,0.33236292855712696,-0.3074993884961422,1.329705208694388,-0.5793654595023211,-0.44017042154147523,0.9002369356365912,-0.6237715199421252,-0.29718527608057627,-0.6359337738364604,-0.3125718308249919,1.7023393268304265,0.6237715199421252,-0.2090833493957267,2.547586324039162,0.7778444682625971,-0.9292010730441186,0.9489454739013256,0.4819315973414993,0.22237479499833032,-2.3635157914750065,-0.6808829066491902,0.6237715199421252,-0.2090833493957267,2.5768197453450252,0.7735155847380426,-0.2702474937259706,0.9539392014169455,0.22237479499833032,-0.6891324073815386,0
0.3529318819550515,0.1785482235480803,-0.5164804418727994,-0.6370467869618653,-1.224154610656164,3.719053641954697,1.1518844009755766,1.8010103220319729,1.6696391817510348,0.5945054560429048,1.342424733268955,1.016403139016139,2.1367457836727,-1.4533858221384184,-1.4923531828916075,-0.6371735322006944,-1.2306838719935356,5.576947858626649,1.1651411849084516,1.7987631890183264,1.6623888650273162,0.5914985611962874,1.3345525792565973,1.0154556907782517,-0.35096788074601826,-1.610760253712735,-1.719283418132743,1.22165655985584,5.154656113921151,-0.18776499392768903,-1.2342259299878098,0.7648936139515746,0.5942436492693896,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,1.037346112212187,0.5187513759338115,-0.6116377354484112,0.33236292855712696,-0.3074993884961422,-0.7520463885238751,1.7260262647673315,-0.44017042154147523,-1.1108186749667883,1.6031511026549947,-0.29718527608057627,-0.6359337738364604,-0.3125718308249919,-0.5874269508076824,0.6237715199421252,-0.2090833493957267,-0.39252840642295245,0.7778444682625971,-0.9292010730441186,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.6237715199421252,-0.2090833493957267,-0.3880752628531664,0.7735155847380426,3.7003118371709824,0.9539392014169455,0.22237479499833032,-0.6891324073815386,1
-0.5003591237843799,1.100243107269251,0.3969247840318737,-0.6370467869618653,-1.224154610656164,-0.3988550282676052,-1.0210530862968688,-2.251926013851466,-0.09957626187974285,-0.5353506842973422,0.5618977194048138,1.016403139016139,-0.1517688594010513,-0.8554392588030648,-0.18603119420097036,-0.6371735322006944,-1.2306838719935356,-0.275783135866153,-1.0382446202154518,-2.2670802323130386,-0.10404380935497795,-0.5382636906886213,0.5538495390176692,1.0154556907782517,0.6312279466897253,-0.04408828192848341,-0.09663668378633711,0.22182194632626132,-0.39986754057216267,0.8224635649508638,-1.2342259299878098,-1.307371354342762,-0.5379312835032132,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,1.037346112212187,0.5187513759338115,1.6349547159101756,0.33236292855712696,3.2520389874288984,-0.7520463885238751,-0.5793654595023211,-0.44017042154147523,0.9002369356365912,-0.6237715199421252,-0.29718527608057627,1.572490786213793,-0.3125718308249919,-0.5874269508076824,-1.6031511026549947,-0.2090833493957267,-0.39252840642295245,-1.2856040517117928,1.0761933331866909,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,-1.6031511026549947,-0.2090833493957267,-0.3880752628531664,-1.2927987744922531,-0.2702474937259706,0.9539392014169455,0.22237479499833032,-0.6891324073815386,0
-1.3536501295238113,1.100243107269251,0.3969247840318737,-0.6370467869618653,-0.04028863275577224,-0.3988550282676052,0.06541565733935394,0.7877762380611132,-1.8687917055105203,-0.5353506842973422,-0.9991563083234686,-1.8437515505173052,-0.9146070737589684,0.6394271495353191,0.8590263967515392,-0.6371735322006944,-0.04649939062947863,-0.275783135866153,0.06344828234649996,0.7823023336854852,-1.870476483737272,-0.5382636906886213,-1.0075565414601872,-1.8367801465547784,-0.84206579446389,-0.04408828192848341,0.3090249998002643,-1.0279713205857122,-0.39986754057216267,0.8224635649508638,-0.04363425005007393,-1.307371354342762,-0.5379312835032132,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,1.037346112212187,0.5187513759338115,-0.6116377354484112,0.33236292855712696,-0.3074993884961422,-0.7520463885238751,-0.5793654595023211,2.2718473369882592,0.9002369356365912,-0.6237715199421252,-0.29718527608057627,-0.6359337738364604,-0.3125718308249919,1.7023393268304265,0.6237715199421252,-0.2090833493957267,-0.39252840642295245,-1.2856040517117928,-0.9292010730441186,-1.0538013273710851,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.6237715199421252,-0.2090833493957267,-0.3880752628531664,-1.2927987744922531,-0.2702474937259706,-1.0482848367219182,0.22237479499833032,-0.6891324073815386,0
-1.3536501295238113,1.100243107269251,1.3103300099365467,-0.6370467869618653,-1.224154610656164,-0.3988550282676052,1.1518844009755766,0.7877762380611132,-0.9841839836951316,-0.5353506842973422,-0.9991563083234686,1.016403139016139,-0.9146070737589684,0.3404538678676423,1.1202907944896665,-0.6371735322006944,-1.2306838719935356,-0.275783135866153,1.1651411849084516,0.7823023336854852,-0.987260146546125,-0.5382636906886213,-1.0075565414601872,1.0154556907782517,-0.84206579446389,-0.4357562748745463,-0.09663668378633711,-1.0279713205857122,-0.39986754057216267,1.3275778443901403,-1.2342259299878098,0.7648936139515746,-0.5379312835032132,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,1.037346112212187,0.5187513759338115,-0.6116377354484112,0.33236292855712696,3.2520389874288984,-0.7520463885238751,-0.5793654595023211,-0.44017042154147523,-1.1108186749667883,-0.6237715199421252,-0.29718527608057627,-0.6359337738364604,3.1992646213852107,-0.5874269508076824,-1.6031511026549947,-0.2090833493957267,-0.39252840642295245,0.7778444682625971,1.0761933331866909,-1.0538013273710851,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,-1.6031511026549947,-0.2090833493957267,-0.3880752628531664,0.7735155847380426,3.7003118371709824,-1.0482848367219182,0.22237479499833032,-0.6891324073815386,0
-0.5003591237843799,1.100243107269251,-0.5164804418727994,-0.6370467869618653,-0.04028863275577224,-0.3988550282676052,0.06541565733935394,1.8010103220319729,-1.8687917055105203,-0.5353506842973422,0.5618977194048138,1.016403139016139,-0.5331879665800099,1.2373737128706725,1.1202907944896665,-0.6371735322006944,-0.04649939062947863,-0.275783135866153,0.06344828234649996,1.7987631890183264,-1.870476483737272,-0.5382636906886213,0.5538495390176692,1.0154556907782517,-0.84206579446389,-0.04408828192848341,0.3090249998002643,-0.7780126672033174,-0.39986754057216267,0.31734928551158736,-0.04363425005007393,-1.307371354342762,-0.5379312835032132,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,1.037346112212187,0.5187513759338115,1.6349547159101756,0.33236292855712696,-0.3074993884961422,-0.7520463885238751,-0.5793654595023211,2.2718473369882592,0.9002369356365912,-0.6237715199421252,-0.29718527608057627,-0.6359337738364604,-0.3125718308249919,-0.5874269508076824,0.6237715199421252,-0.2090833493957267,-0.39252840642295245,-1.2856040517117928,-0.9292010730441186,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.6237715199421252,-0.2090833493957267,-0.3880752628531664,-1.2927987744922531,-0.2702474937259706,0.9539392014169455,0.22237479499833032,-0.6891324073815386,0
-0.5003591237843799,-0.7431466601730904,-0.5164804418727994,0.8029051220288596,-0.04028863275577224,-0.3988550282676052,1.1518844009755766,0.7877762380611132,0.7850314599356459,0.5945054560429048,1.342424733268955,1.016403139016139,-0.9146070737589684,0.6394271495353191,0.5977619990134118,0.7945928754502778,-0.04649939062947863,-0.275783135866153,1.1651411849084516,0.7823023336854852,0.7791725278361691,0.5914985611962874,1.3345525792565973,1.0154556907782517,-0.35096788074601826,-0.8274242678206093,-0.90796005095954,-0.7780126672033174,-0.39986754057216267,-0.6928792733669654,-0.04363425005007393,0.7648936139515746,0.5942436492693896,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,1.037346112212187,0.5187513759338115,1.6349547159101756,0.33236292855712696,-0.3074993884961422,1.329705208694388,-0.5793654595023211,-0.44017042154147523,0.9002369356365912,-0.6237715199421252,-0.29718527608057627,-0.6359337738364604,-0.3125718308249919,1.7023393268304265,0.6237715199421252,-0.2090833493957267,-0.39252840642295245,0.7778444682625971,-0.9292010730441186,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.6237715199421252,-0.2090833493957267,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,0.9539392014169455,0.22237479499833032,-0.6891324073815386,1
-1.3536501295238113,-0.7431466601730904,1.3103300099365467,-0.6370467869618653,1.1435773451446196,-0.3988550282676052,0.06541565733935394,-0.22545784590974646,-0.9841839836951316,-0.5353506842973422,-0.9991563083234686,1.016403139016139,-0.5331879665800099,-0.25749269546771125,-0.4472955919390978,-0.6371735322006944,1.1376850907345784,-0.275783135866153,0.06344828234649996,-0.23415852164735612,-0.987260146546125,-0.5382636906886213,-1.0075565414601872,1.0154556907782517,-0.35096788074601826,-0.8274242678206093,-0.5022983673729385,-0.5280540138209228,-0.39986754057216267,0.31734928551158736,1.146957429887662,0.7648936139515746,-0.5379312835032132,0.42309850588132825,-1.9277057303219416,2.519157368278895,-0.34199278402838473,-0.963998407308295,-1.9277057303219416,-0.6116377354484112,0.33236292855712696,-0.3074993884961422,-0.7520463885238751,1.7260262647673315,-0.44017042154147523,-1.1108186749667883,-0.6237715199421252,-0.29718527608057627,-0.6359337738364604,-0.3125718308249919,-0.5874269508076824,0.6237715199421252,-0.2090833493957267,2.547586324039162,0.7778444682625971,1.0761933331866909,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.6237715199421252,-0.2090833493957267,2.5768197453450252,0.7735155847380426,-0.2702474937259706,0.9539392014169455,0.22237479499833032,-0.6891324073815386,0
-0.5003591237843799,-0.7431466601730904,-0.5164804418727994,-0.6370467869618653,-1.224154610656164,2.3464174185472633,-3.1939905735693137,-1.238691929880606,-0.9841839836951316,-0.5353506842973422,0.5618977194048138,1.016403139016139,1.7553266764937416,-1.4533858221384184,-0.4472955919390978,-0.6371735322006944,-1.2306838719935356,-0.275783135866153,-3.2416304253393555,-1.2506193769801974,-0.987260146546125,-0.5382636906886213,0.5538495390176692,1.0154556907782517,0.6312279466897253,-0.8274242678206093,-0.5022983673729385,1.4716152132382347,1.451640344258942,-0.6928792733669654,-1.2342259299878098,0.7648936139515746,-0.5379312835032132,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,-0.963998407308295,0.5187513759338115,-0.6116377354484112,0.33236292855712696,-0.3074993884961422,-0.7520463885238751,1.7260262647673315,-0.44017042154147523,-1.1108186749667883,1.6031511026549947,-0.29718527608057627,1.572490786213793,-0.3125718308249919,-0.5874269508076824,0.6237715199421252,-0.2090833493957267,-0.39252840642295245,0.7778444682625971,1.0761933331866909,-1.0538013273710851,-2.0749832663314556,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.6237715199421252,-0.2090833493957267,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,-1.0482848367219182,0.22237479499833032,-0.6891324073815386,1
-1.3536501295238113,-0.7431466601730904,-0.5164804418727994,-0.6370467869618653,-1.224154610656164,-0.3988550282676052,0.06541565733935394,-1.238691929880606,-0.9841839836951316,-0.5353506842973422,-0.2186292944593274,1.016403139016139,-0.5331879665800099,0.3404538678676423,0.33649760127528444,-0.6371735322006944,-1.2306838719935356,-0.275783135866153,0.06344828234649996,-1.2506193769801974,-0.987260146546125,-0.5382636906886213,-0.22685350122125908,1.0154556907782517,1.122325860407597,-0.4357562748745463,-0.09663668378633711,0.22182194632626132,-0.39986754057216267,-0.6928792733669654,-1.2342259299878098,0.7648936139515746,-0.5379312835032132,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,1.037346112212187,0.5187513759338115,-0.6116377354484112,0.33236292855712696,-0.3074993884961422,1.329705208694388,-0.5793654595023211,-0.44017042154147523,0.9002369356365912,-0.6237715199421252,-0.29718527608057627,1.572490786213793,-0.3125718308249919,-0.5874269508076824,0.6237715199421252,-0.2090833493957267,-0.39252840642295245,0.7778444682625971,1.0761933331866909,-1.0538013273710851,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.6237715199421252,-0.2090833493957267,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,-1.0482848367219182,0.22237479499833032,-0.6891324073815386,0
-1.3536501295238113,1.100243107269251,-0.5164804418727994,-0.6370467869618653,-1.224154610656164,-0.3988550282676052,-2.1075218299330913,-1.238691929880606,0.7850314599356459,0.5945054560429048,1.342424733268955,-1.8437515505173052,-0.1517688594010513,1.2373737128706725,1.381555192227794,-0.6371735322006944,-1.2306838719935356,-0.275783135866153,-2.139937522777404,-1.2506193769801974,0.7791725278361691,0.5914985611962874,1.3345525792565973,-1.8367801465547784,-0.84206579446389,-0.4357562748745463,-0.5022983673729385,-0.5280540138209228,-0.39986754057216267,0.31734928551158736,-1.2342259299878098,-1.307371354342762,0.5942436492693896,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,1.037346112212187,0.5187513759338115,-0.6116377354484112,0.33236292855712696,3.2520389874288984,-0.7520463885238751,-0.5793654595023211,-0.44017042154147523,-1.1108186749667883,1.6031511026549947,-0.29718527608057627,-0.6359337738364604,3.1992646213852107,-0.5874269508076824,0.6237715199421252,-0.2090833493957267,-0.39252840642295245,-1.2856040517117928,1.0761933331866909,-1.0538013273710851,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.6237715199421252,-0.2090833493957267,-0.3880752628531664,-1.2927987744922531,-0.2702474937259706,-1.0482848367219182,0.22237479499833032,-0.6891324073815386,0
-0.5003591237843799,0.1785482235480803,1.3103300099365467,-0.6370467869618653,-0.04028863275577224,-0.3988550282676052,1.1518844009755766,-0.22545784590974646,-0.09957626187974285,-0.5353506842973422,-0.9991563083234686,1.016403139016139,-0.1517688594010513,0.04148058619996553,0.07523320353715703,-0.6371735322006944,-0.04649939062947863,-0.275783135866153,1.1651411849084516,-0.23415852164735612,-0.10404380935497795,-0.5382636906886213,-1.0075565414601872,1.0154556907782517,-0.35096788074601826,-0.04408828192848341,-0.09663668378633711,-0.27809536043852806,-0.39986754057216267,0.8224635649508638,-0.04363425005007393,0.7648936139515746,-0.5379312835032132,0.42309850588132825,0.5187513759338115,2.519157368278895,-0.34199278402838473,1.037346112212187,0.5187513759338115,1.6349547159101756,-3.008759142727674,-0.3074993884961422,-0.7520463885238751,1.7260262647673315,-0.44017042154147523,0.9002369356365912,-0.6237715199421252,-0.29718527608057627,1.572490786213793,-0.3125718308249919,-0.5874269508076824,0.6237715199421252,-0.2090833493957267,2.547586324039162,0.7778444682625971,-0.9292010730441186,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.6237715199421252,-0.2090833493957267,2.5768197453450252,0.7735155847380426,3.7003118371709824,0.9539392014169455,0.22237479499833032,-0.6891324073815386,0
-0.5003591237843799,1.100243107269251,1.3103300099365467,-0.6370467869618653,-0.04028863275577224,-0.3988550282676052,0.06541565733935394,0.7877762380611132,1.6696391817510348,3.984073877063646,2.1229517471330963,1.016403139016139,2.1367457836727,-0.25749269546771125,0.33649760127528444,-0.6371735322006944,-0.04649939062947863,-0.275783135866153,0.06344828234649996,0.7823023336854852,1.6623888650273162,3.980785316851014,2.1152556194955254,1.0154556907782517,0.14013003297185347,-0.04408828192848341,-0.5022983673729385,1.4716152132382347,-0.39986754057216267,1.3275778443901403,-0.04363425005007393,0.7648936139515746,3.9907684475871976,0.42309850588132825,0.5187513759338115,-0.3969581307590986,-0.34199278402838473,1.037346112212187,0.5187513759338115,-0.6116377354484112,0.33236292855712696,-0.3074993884961422,-0.7520463885238751,-0.5793654595023211,2.2718473369882592,-1.1108186749667883,-0.6237715199421252,3.3649042549768473,1.572490786213793,-0.3125718308249919,-0.5874269508076824,0.6237715199421252,-0.2090833493957267,-0.39252840642295245,0.7778444682625971,1.0761933331866909,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,1.4686813110366832,0.6237715199421252,-0.2090833493957267,-0.3880752628531664,0.7735155847380426,3.7003118371709824,0.9539392014169455,0.22237479499833032,1.451099947250557,1
